Picture Path,Label,width,height,Luminance,RGB,LBP,HSV
./Multi-class Weather Dataset/Sunrise/sunrise296.jpg,Lever du soleil,266,160,0.19562779631697275,"[160.17624905963942, 105.77224364374189, 51.213268152120314]","[423, 3461, 1094, 11529, 28390, 38672, 7666, 8565, 14515, 4323]","[13.51591395674236, 168.39501677371499]"
./Multi-class Weather Dataset/Sunrise/sunrise297.jpg,Lever du soleil,300,299,0.16935636401431664,"[85.18316880974055, 47.283866151654614, 31.274275790640434]","[285, 2771, 424, 8442, 13293, 41322, 5085, 6803, 35345, 4868]","[67.44784976145922, 154.26965221935637]"
./Multi-class Weather Dataset/Sunrise/sunrise298.jpg,Lever du soleil,283,169,0.23292918518702238,"[150.79498124020128, 102.17040509390962, 45.98658840337834]","[417, 3847, 1165, 11310, 21703, 31002, 5349, 9563, 29908, 4374]","[18.031322173334008, 163.90175154672195]"
./Multi-class Weather Dataset/Sunrise/sunrise299.jpg,Lever du soleil,201,161,0.12369276954800594,"[153.36814103090916, 82.26620014771827, 20.113465074691497]","[211, 2485, 256, 7995, 13655, 31669, 2892, 7626, 47853, 3996]","[14.44318852307018, 218.1219339503363]"
./Multi-class Weather Dataset/Sunrise/sunrise3.jpg,Lever du soleil,760,507,0.20412293360682884,"[87.57880419321802, 84.43546683240193, 89.78780960779851]","[831, 4157, 1272, 12323, 14725, 34013, 10422, 9524, 25084, 6287]","[83.0177851953, 123.35435526559787]"
./Multi-class Weather Dataset/Sunrise/sunrise30.jpg,Lever du soleil,930,300,0.2968643109885068,"[77.89541619648637, 64.38852163461539, 38.47552889356699]","[1519, 3993, 2450, 11810, 19483, 23337, 8101, 6925, 33528, 7492]","[29.63782262007114, 126.09376422394173]"
./Multi-class Weather Dataset/Sunrise/sunrise300.jpg,Lever du soleil,242,161,0.11555551829899048,"[182.20021462347646, 91.13969096115916, 24.650343903302485]","[333, 2631, 658, 11119, 12107, 40339, 5065, 9312, 33170, 3904]","[12.680743100861443, 215.77045297459497]"
./Multi-class Weather Dataset/Sunrise/sunrise301.jpg,Lever du soleil,274,171,0.2174005272518522,"[172.16363538663833, 69.65746278858798, 12.337237113899004]","[394, 3666, 1180, 9640, 32542, 37866, 6066, 6457, 16239, 4588]","[18.661954854262547, 240.0225728687267]"
./Multi-class Weather Dataset/Sunrise/sunrise302.jpg,Lever du soleil,237,158,0.23076211867812474,"[151.31174494575936, 97.2176798459389, 46.497733158062765]","[241, 2790, 819, 9183, 25044, 37109, 5516, 7455, 26579, 3902]","[19.484617070415887, 168.66508201419444]"
./Multi-class Weather Dataset/Sunrise/sunrise303.jpg,Lever du soleil,256,160,0.14549325731402674,"[95.06343996548324, 73.72725038562686, 47.8561144906143]","[253, 2454, 796, 8986, 22637, 49263, 6058, 6539, 18197, 3455]","[43.184165275881256, 136.9099782531735]"
./Multi-class Weather Dataset/Sunrise/sunrise304.jpg,Lever du soleil,242,162,0.10947522311352059,"[164.71783288501575, 146.29843238991722, 120.63315397337911]","[79, 1595, 204, 8620, 11143, 45559, 3740, 7663, 37157, 2878]","[56.18981270756419, 73.93180094067668]"
./Multi-class Weather Dataset/Sunrise/sunrise305.jpg,Lever du soleil,266,178,0.2023464978233038,"[127.68894903113885, 41.69160597784858, 5.038990458369157]","[230, 2636, 539, 7315, 20790, 38064, 4456, 5787, 34845, 3976]","[15.158760262310558, 238.67051872081458]"
./Multi-class Weather Dataset/Sunrise/sunrise306.jpg,Lever du soleil,257,161,0.09180629583433962,"[114.88578668670662, 55.975567877703604, 47.4844991302323]","[246, 2845, 694, 8820, 24525, 41576, 5200, 7247, 23539, 3946]","[77.46082199632495, 141.73382052967852]"
./Multi-class Weather Dataset/Sunrise/sunrise307.jpg,Lever du soleil,257,172,0.13230182901339851,"[104.8751256448187, 74.76943461280324, 43.31091827792318]","[242, 2446, 725, 10570, 24773, 40993, 6764, 7830, 20635, 3660]","[16.130877122001383, 135.50159308147474]"
./Multi-class Weather Dataset/Sunrise/sunrise308.jpg,Lever du soleil,238,159,0.08182686897517079,"[171.4836460559117, 72.7299549101047, 11.14164418493653]","[227, 1706, 160, 8808, 3895, 27928, 2225, 8520, 62101, 3068]","[11.97337278106509, 234.94510190664036]"
./Multi-class Weather Dataset/Sunrise/sunrise309.jpg,Lever du soleil,269,168,0.18112345519749748,"[79.59538664229632, 91.42916980778713, 65.96607728183635]","[635, 3276, 1968, 13194, 27289, 34596, 7977, 7821, 17706, 4176]","[60.87747601948785, 172.46130244946812]"
./Multi-class Weather Dataset/Sunrise/sunrise31.jpg,Lever du soleil,300,168,0.1641119158677149,"[65.1851078095762, 38.86925935540257, 12.445101511530876]","[288, 2057, 627, 8021, 11408, 30263, 3777, 6490, 52290, 3417]","[13.086928302904635, 189.58951600667578]"
./Multi-class Weather Dataset/Sunrise/sunrise310.jpg,Lever du soleil,260,174,0.2866190826379434,"[190.06423887687757, 110.35733554357583, 22.804617565619786]","[434, 3306, 1469, 11807, 31238, 31732, 6940, 7407, 20486, 3819]","[25.34691245637991, 224.48236652674524]"
./Multi-class Weather Dataset/Sunrise/sunrise311.jpg,Lever du soleil,266,166,0.13721662395933015,"[122.16403793735986, 72.07116284147996, 62.25047008151899]","[206, 1696, 237, 8476, 9529, 37941, 4018, 7290, 45913, 3332]","[47.63220047539574, 124.22802980495288]"
./Multi-class Weather Dataset/Sunrise/sunrise312.jpg,Lever du soleil,265,177,0.2210650423620261,"[161.309315812598, 112.88889540819552, 73.86255385342386]","[463, 4374, 1739, 10902, 29665, 36906, 6573, 8025, 15347, 4644]","[18.141961260304456, 129.91367858527622]"
./Multi-class Weather Dataset/Sunrise/sunrise313.jpg,Lever du soleil,216,162,0.22569104806483709,"[158.8275440573425, 112.05355294309159, 74.32820481211753]","[343, 3997, 1378, 9756, 30443, 39077, 6040, 7586, 15495, 4523]","[18.917185050321145, 126.96522193563614]"
./Multi-class Weather Dataset/Sunrise/sunrise314.jpg,Lever du soleil,333,187,0.17756606108324366,"[136.86683950731427, 87.7938616974536, 46.60559755569464]","[926, 4377, 2851, 14742, 35226, 31459, 8798, 6263, 8791, 5205]","[27.684224278898835, 150.49753873126653]"
./Multi-class Weather Dataset/Sunrise/sunrise315.jpg,Lever du soleil,212,159,0.2610105714138394,"[109.08588623454331, 53.18541816808274, 10.3714639675947]","[191, 1592, 243, 9180, 9931, 40373, 3830, 7837, 42800, 2661]","[12.803958259579561, 238.27712874458436]"
./Multi-class Weather Dataset/Sunrise/sunrise316.jpg,Lever du soleil,215,162,0.13582881542528413,"[153.0856645781179, 62.71334016082537, 17.61615280701588]","[417, 3055, 1452, 9468, 28681, 33841, 5675, 5770, 26707, 3572]","[12.485695982737402, 224.78637536033986]"
./Multi-class Weather Dataset/Sunrise/sunrise317.jpg,Lever du soleil,225,300,0.1889173245913337,"[138.02384291526533, 108.0566888612839, 66.49965635351869]","[223, 2352, 269, 7700, 8760, 37651, 3599, 7120, 45925, 5039]","[25.02080277819923, 122.87417185050322]"
./Multi-class Weather Dataset/Sunrise/sunrise318.jpg,Lever du soleil,231,174,0.16991945965677702,"[176.24265096343498, 118.07676997199464, 88.28473931070778]","[267, 3066, 691, 9931, 23375, 42838, 6871, 7843, 19071, 4685]","[38.94604595492169, 117.85669009929364]"
./Multi-class Weather Dataset/Sunrise/sunrise319.jpg,Lever du soleil,260,173,0.17325815441239487,"[174.03866600762404, 113.94981319223183, 88.41386850123907]","[263, 3089, 568, 9785, 27991, 42440, 6236, 8394, 16401, 3471]","[68.85472614170838, 121.24411234174548]"
./Multi-class Weather Dataset/Sunrise/sunrise32.jpg,Lever du soleil,900,675,0.1639785979064787,"[63.304518985801344, 37.28778925965964, 18.767137380360847]","[928, 4220, 547, 6828, 9765, 30327, 3937, 7383, 47798, 6905]","[26.313525177430503, 158.73645037846222]"
./Multi-class Weather Dataset/Sunrise/sunrise320.jpg,Lever du soleil,234,176,0.05984314905171844,"[204.3823287872035, 132.069359100794, 50.41437542671825]","[286, 2265, 513, 9177, 10185, 31276, 4079, 8080, 48805, 3972]","[16.694844822063757, 183.99123383738768]"
./Multi-class Weather Dataset/Sunrise/sunrise321.jpg,Lever du soleil,204,153,0.18388743267174965,"[87.45811938154301, 30.38249660996055, 6.845640401368027]","[152, 2332, 505, 5559, 17059, 31408, 2198, 4646, 51625, 3154]","[24.609787757716752, 224.56934540366493]"
./Multi-class Weather Dataset/Sunrise/sunrise322.jpg,Lever du soleil,242,151,0.22862878186240512,"[68.28723146383325, 45.53793386973398, 28.012955080528585]","[363, 1634, 958, 11527, 15702, 32433, 5474, 7449, 40750, 2348]","[17.552765555724136, 139.2607849087139]"
./Multi-class Weather Dataset/Sunrise/sunrise323.jpg,Lever du soleil,279,183,0.11742808054640791,"[148.77042666688791, 103.57636172511127, 42.56984123315253]","[213, 1994, 361, 10372, 9620, 36954, 4288, 8972, 42409, 3455]","[17.43469208853824, 180.2109526458639]"
./Multi-class Weather Dataset/Sunrise/sunrise324.jpg,Lever du soleil,252,168,0.09747004602917377,"[158.11713702476231, 84.73889465748748, 37.83283085283594]","[256, 2606, 484, 8849, 11487, 31000, 3640, 8177, 48136, 4003]","[11.71974409548374, 191.1176520170603]"
./Multi-class Weather Dataset/Sunrise/sunrise325.jpg,Lever du soleil,244,170,0.18371629206613563,"[213.58738241541496, 135.55682603012946, 18.831636041729883]","[254, 2592, 817, 10690, 31325, 41322, 7329, 6977, 13747, 3585]","[18.103997032991117, 230.9897587619481]"
./Multi-class Weather Dataset/Sunrise/sunrise326.jpg,Lever du soleil,300,121,0.1703845339642092,"[125.90658129930966, 104.66943332211223, 82.51499638079704]","[362, 2277, 1526, 13876, 32357, 37772, 7949, 7222, 12530, 2767]","[42.36543097489843, 76.4116724826784]"
./Multi-class Weather Dataset/Sunrise/sunrise327.jpg,Lever du soleil,228,152,0.12021423064282209,"[191.28738466753907, 99.15809427233475, 50.16692783404137]","[349, 2986, 740, 11158, 23227, 38165, 5996, 8676, 22992, 4349]","[19.247129924644717, 182.73747028776614]"
./Multi-class Weather Dataset/Sunrise/sunrise328.jpg,Lever du soleil,315,197,0.15316943874957278,"[97.13229997713633, 46.91748121781175, 17.730824941207707]","[484, 3752, 1430, 10841, 23097, 35457, 6985, 7477, 24262, 4853]","[12.784082671656636, 206.3386520339183]"
./Multi-class Weather Dataset/Sunrise/sunrise329.jpg,Lever du soleil,263,176,0.16648256164027195,"[124.7404786514439, 82.30595925867976, 68.01398914792267]","[771, 4304, 2744, 13751, 40041, 29760, 7977, 6673, 8270, 4347]","[64.89285052006946, 124.7867630944554]"
./Multi-class Weather Dataset/Sunrise/sunrise33.jpg,Lever du soleil,1000,667,0.19699687615848038,"[191.83756584499696, 125.96899154360322, 84.69133503151393]","[4213, 6715, 4194, 12500, 23936, 23852, 8720, 9080, 12595, 12833]","[37.09479256224818, 167.40770242249533]"
./Multi-class Weather Dataset/Sunrise/sunrise330.jpg,Lever du soleil,202,152,0.19870925865544642,"[215.17625143029636, 147.68318609578085, 48.36742189870657]","[238, 2281, 720, 9492, 30457, 42287, 6213, 6550, 17028, 3372]","[17.310119860415718, 199.57347561489573]"
./Multi-class Weather Dataset/Sunrise/sunrise331.jpg,Lever du soleil,212,159,0.17634794156567318,"[149.85425767355315, 91.72761954959626, 41.445125316877814]","[177, 2778, 841, 7081, 23059, 32931, 3726, 5519, 38764, 3762]","[16.113606095854617, 163.24536826311973]"
./Multi-class Weather Dataset/Sunrise/sunrise332.jpg,Lever du soleil,213,160,0.2213779893555733,"[129.4418950004425, 88.6757772001277, 34.20387857258003]","[299, 2081, 558, 10941, 19288, 34065, 5622, 8422, 34139, 3223]","[20.85134611170114, 184.7970043325073]"
./Multi-class Weather Dataset/Sunrise/sunrise333.jpg,Lever du soleil,318,162,0.12235719203136057,"[200.40154503616043, 65.18972321526408, 5.785437633810415]","[198, 1574, 567, 7171, 22683, 40695, 4320, 4646, 33927, 2857]","[9.433815472277011, 247.72943744837235]"
./Multi-class Weather Dataset/Sunrise/sunrise334.jpg,Lever du soleil,228,152,0.14582495848479407,"[141.48367417453724, 108.85538432827171, 86.12261926775147]","[704, 4265, 2768, 13040, 44016, 31065, 7516, 5465, 5351, 4448]","[49.9148080716128, 130.220275122642]"
./Multi-class Weather Dataset/Sunrise/sunrise335.jpg,Lever du soleil,283,177,0.210499913329376,"[186.43532446128137, 136.57410189636752, 39.833092909207]","[242, 3297, 746, 9605, 29058, 40194, 6534, 7359, 17226, 4377]","[23.526821085992683, 201.33313103727306]"
./Multi-class Weather Dataset/Sunrise/sunrise336.jpg,Lever du soleil,244,163,0.1647308554940102,"[123.6246312640659, 81.06658556385813, 66.69899722527774]","[664, 3819, 2461, 13577, 40055, 30531, 7874, 6507, 9071, 4079]","[63.5304624150778, 126.11800603516579]"
./Multi-class Weather Dataset/Sunrise/sunrise337.jpg,Lever du soleil,225,169,0.24740924405360437,"[166.5095158170232, 91.49850460934734, 22.917390671886327]","[530, 3394, 2095, 12664, 39289, 34075, 7847, 6151, 8762, 3831]","[15.643866214872132, 221.93404305534483]"
./Multi-class Weather Dataset/Sunrise/sunrise338.jpg,Lever du soleil,266,177,0.2369680171883219,"[205.94483866494082, 115.86344907275705, 17.755124668898244]","[408, 2137, 988, 9453, 18172, 39699, 4657, 6568, 33379, 3177]","[18.06958141573526, 235.09320790977597]"
./Multi-class Weather Dataset/Sunrise/sunrise339.jpg,Lever du soleil,225,169,0.13899888543250136,"[144.03262231404568, 109.67100664811232, 127.5470264257131]","[416, 2145, 1187, 9281, 16443, 36972, 4430, 6171, 38395, 3198]","[82.84113016065679, 116.779708019353]"
./Multi-class Weather Dataset/Sunrise/sunrise34.jpg,Lever du soleil,1920,1280,0.16246181187875816,"[34.27217226062687, 93.4647829689897, 151.32565961554266]","[7997, 9819, 4007, 8612, 7832, 12154, 8527, 13385, 24116, 22189]","[104.10160319627775, 205.96274380889764]"
./Multi-class Weather Dataset/Sunrise/sunrise340.jpg,Lever du soleil,294,165,0.24511701994882817,"[132.25581492518208, 103.97004536647195, 67.48747157187199]","[430, 3583, 1204, 10779, 25733, 31597, 5253, 8077, 27594, 4388]","[22.77371499856707, 122.24615216035335]"
./Multi-class Weather Dataset/Sunrise/sunrise341.jpg,Lever du soleil,318,166,0.14383194294012674,"[209.67761636896483, 173.7660733504969, 156.93607958137358]","[205, 1782, 714, 13216, 21233, 36910, 7830, 8903, 25197, 2648]","[54.71897705625516, 68.75185016605136]"
./Multi-class Weather Dataset/Sunrise/sunrise342.jpg,Lever du soleil,225,169,0.1523533443949378,"[162.6632782076569, 123.61047547871466, 78.46433435508648]","[310, 3209, 1105, 9728, 28676, 36762, 5838, 6939, 21601, 4470]","[20.353621942379338, 123.78662823041522]"
./Multi-class Weather Dataset/Sunrise/sunrise343.jpg,Lever du soleil,282,189,0.20035262709896684,"[120.34271402291003, 104.49155087982982, 81.10912074704142]","[556, 3956, 2212, 12336, 37481, 33102, 7446, 6542, 10743, 4264]","[29.45375006321752, 76.84439218462887]"
./Multi-class Weather Dataset/Sunrise/sunrise344.jpg,Lever du soleil,228,166,0.2423132091900367,"[206.30410678782303, 127.83525534346077, 63.86605057243463]","[275, 2379, 762, 9082, 25377, 38745, 5396, 6610, 26210, 3802]","[20.93275341796052, 178.70332439859067]"
./Multi-class Weather Dataset/Sunrise/sunrise345.jpg,Lever du soleil,226,170,0.14153417577448224,"[134.49277476440938, 107.07803234682395, 87.96489353379609]","[119, 1507, 268, 8904, 11056, 36479, 4037, 7304, 45809, 3155]","[30.02140966638008, 91.537728215243]"
./Multi-class Weather Dataset/Sunrise/sunrise346.jpg,Lever du soleil,229,172,0.1441448206466079,"[144.88779305271078, 23.580196756625195, 4.26298570151427]","[285, 2345, 439, 9552, 13432, 34118, 3947, 8178, 42713, 3629]","[5.789738532342082, 249.09962238068746]"
./Multi-class Weather Dataset/Sunrise/sunrise347.jpg,Lever du soleil,228,152,0.20631590335393324,"[161.75533022461184, 74.40804452146446, 5.658170429689475]","[147, 1958, 358, 5800, 21555, 48428, 3713, 4420, 28437, 3822]","[11.587518333080464, 241.3373033935164]"
./Multi-class Weather Dataset/Sunrise/sunrise348.jpg,Lever du soleil,271,181,0.2777907841327626,"[186.2605222596786, 96.62511547074925, 16.527315993558133]","[369, 2468, 966, 11716, 27953, 34893, 7826, 7096, 22095, 3256]","[22.494242991284413, 236.33277701916757]"
./Multi-class Weather Dataset/Sunrise/sunrise349.jpg,Lever du soleil,236,177,0.1122935426472808,"[166.2465008115549, 147.7686869668656, 136.5644074569278]","[302, 2281, 139, 12250, 6564, 36083, 4882, 11647, 40422, 4068]","[62.091505251268565, 62.92762015543081]"
./Multi-class Weather Dataset/Sunrise/sunrise35.jpg,Lever du soleil,640,428,0.13640825276054744,"[66.89288660673645, 108.30924008327854, 160.15618974580235]","[5027, 9605, 4446, 11227, 12309, 15598, 10629, 12116, 19452, 18229]","[105.48609214585547, 156.67855998921087]"
./Multi-class Weather Dataset/Sunrise/sunrise350.jpg,Lever du soleil,245,153,0.13760677676436017,"[118.1287585449013, 84.2996739227208, 92.62025364844105]","[110, 1278, 108, 10209, 4782, 37863, 3464, 9735, 48849, 2240]","[109.05724978506043, 87.2941637586608]"
./Multi-class Weather Dataset/Sunrise/sunrise351.jpg,Lever du soleil,261,163,0.2733175975412596,"[178.8048481120088, 120.92572919432433, 90.66468183412988]","[839, 3235, 2177, 12935, 27437, 34189, 7407, 7390, 18696, 4333]","[55.16574790539288, 137.01176688750652]"
./Multi-class Weather Dataset/Sunrise/sunrise352.jpg,Lever du soleil,207,156,0.1416254546053931,"[115.8046278384666, 107.13404464895312, 89.41353542393668]","[169, 2224, 801, 9872, 25099, 40379, 5884, 7070, 23722, 3418]","[50.961884050641444, 79.48755879229252]"
./Multi-class Weather Dataset/Sunrise/sunrise353.jpg,Lever du soleil,277,173,0.20681079879708517,"[130.25024407888915, 68.22233818685834, 59.03376418047969]","[937, 3495, 2765, 15265, 37823, 30730, 8386, 5976, 8790, 4471]","[85.50958377585596, 172.198916030277]"
./Multi-class Weather Dataset/Sunrise/sunrise354.jpg,Lever du soleil,203,153,0.16102584462064495,"[90.9670985740235, 61.438313398742395, 43.51450802546402]","[250, 2202, 488, 11563, 17630, 34675, 5392, 9537, 33636, 3265]","[40.29257067718606, 135.83721067448877]"
./Multi-class Weather Dataset/Sunrise/sunrise355.jpg,Lever du soleil,299,168,0.2435006296792407,"[125.57119448316517, 115.73486315777828, 97.15648637425403]","[458, 3399, 1402, 10291, 28035, 32638, 6133, 6660, 25744, 3878]","[42.51756604123468, 76.859791972218]"
./Multi-class Weather Dataset/Sunrise/sunrise356.jpg,Lever du soleil,300,168,0.20307939983416348,"[187.2645335100263, 129.47854054982383, 96.88220333993957]","[542, 2718, 1815, 13233, 34044, 35781, 7965, 6205, 12334, 4001]","[41.40600819299044, 155.06549334951703]"
./Multi-class Weather Dataset/Sunrise/sunrise357.jpg,Lever du soleil,300,94,0.2120206345499519,"[92.56330345515349, 72.14693170479737, 59.503397019715436]","[353, 2487, 1683, 13214, 34810, 34345, 7616, 6282, 14878, 2970]","[69.26624690234158, 104.79005040543503]"
./Multi-class Weather Dataset/Sunrise/sunrise36.jpg,Lever du soleil,612,409,0.146846031147683,"[112.03888499706038, 62.92873982988166, 98.96018185309514]","[3044, 9419, 3769, 11976, 20733, 21185, 9438, 11288, 15768, 12018]","[123.35340278831403, 153.47304404996711]"
